conversation_num,task_type,speaker_name,timestamp,message,fracture
5d6ecaaa1587634cee40f8db,creative,Person1,352,Chair at its best:Shape-Shifting ,False
5d6ecaaa1587634cee40f8db,creative,Person2,395,It sits and fits!,False
5d6ecaaa1587634cee40f8db,creative,Person3,408,I like that,False
5d6ecaaa1587634cee40f8db,creative,Person4,412,Me too,False
5d6ecaaa1587634cee40f8db,creative,Person1,416,Person115 idea is nice; THE CHAIR THAT CHANGES FOR YOU,False
5d6ecaaa1587634cee40f8db,creative,Person1,447,Person116  is all good,False
5d6ecaaa1587634cee40f8db,creative,Person1,450,like that too,False
5d6ecaaa1587634cee40f8db,creative,Person3,478,!It sits and fits!,False
5d6ecaaa1587634cee40f8db,creative,Person4,487,Thanks guys,False
5d6ecaaa1587634cee40f8db,creative,Person3,491,Thank you all!,False
5d6ecaaa1587634cee40f8db,creative,Person2,496,Thanks all.,False
5d6ecaaa1587634cee40f8db,creative,Person1,515,Thanks FInal result,False
5d6ecaaa1587634cee40f8db,creative,Person1,523,It sits and fits!,False
5d6ecaaa1587634cee40f8db,creative,Person1,565,!It sits and fits!,False
5d6ecaaa1587634cee40f8db,creative,Person3,581,goodbye!,False
5d6ecaaa1587634cee40f8db,creative,Person1,587,bye.,False
5d6ecaaa1587634cee40f8db,creative,Person4,591,Bye,False
5d6ecaaa1587634cee40f8db,creative,Person2,593,bye,False
5d6ecaaa1587634cee40f8dc,creative,Person1,33,The stool for every butt,False
5d6ecaaa1587634cee40f8dc,creative,Person2,53,So it is a space saver stool with thin legs,False
5d6ecaaa1587634cee40f8dc,creative,Person2,84,Maybe something with the word skinny?,False
5d6ecaaa1587634cee40f8dc,creative,Person2,101,hello team!,False
5d6ecaaa1587634cee40f8dc,creative,Person1,105,hi,False
5d6ecaaa1587634cee40f8dc,creative,Person1,115,so its just 2 of us,False
5d6ecaaa1587634cee40f8dc,creative,Person2,126,"I guess, but we can do well!",False
5d6ecaaa1587634cee40f8dc,creative,Person2,140,so what do you think of the word skinny in it,False
5d6ecaaa1587634cee40f8dc,creative,Person1,142,how is The stool for every butt?,False
5d6ecaaa1587634cee40f8dc,creative,Person2,162,how is The Skinny Stool,False
5d6ecaaa1587634cee40f8dc,creative,Person2,171,kinda plain I know,False
5d6ecaaa1587634cee40f8dc,creative,Person3,177,Hello,False
5d6ecaaa1587634cee40f8dc,creative,Person1,181,we can work on that,False
5d6ecaaa1587634cee40f8dc,creative,Person4,183,does the word sleek describe it to yall?,False
5d6ecaaa1587634cee40f8dc,creative,Person2,187,Hello!,False
5d6ecaaa1587634cee40f8dc,creative,Person3,190,The sleek sounds good,False
5d6ecaaa1587634cee40f8dc,creative,Person4,193,its kinda plain and boring not much to go with here lol,False
5d6ecaaa1587634cee40f8dc,creative,Person2,193,Yes I like sleek,False
5d6ecaaa1587634cee40f8dc,creative,Person1,222,Sleek and strong?,False
5d6ecaaa1587634cee40f8dc,creative,Person4,228,i like that,False
5d6ecaaa1587634cee40f8dc,creative,Person1,241,Sleek and Fit?,False
5d6ecaaa1587634cee40f8dc,creative,Person4,241,Sleek and Strong. Built in USA,False
5d6ecaaa1587634cee40f8dc,creative,Person2,261,sleek and strong rolls well ,False
5d6ecaaa1587634cee40f8dc,creative,Person3,288,Sleek and Strong. Built in USA!,False
5d6ecaaa1587634cee40f8dc,creative,Person2,291,!The Strong Sleek Stool for every butt!,False
5d6ecaaa1587634cee40f8dc,creative,Person1,301,!The Strong Sleek Stool for every butt,False
5d6ecaaa1587634cee40f8dc,creative,Person4,330,that one is more than 30 characters,False
5d6ecaaa1587634cee40f8dc,creative,Person3,356,Maybe get rid off butt,False
5d6ecaaa1587634cee40f8dc,creative,Person4,372,the strong sleek stool ,False
5d6ecaaa1587634cee40f8dc,creative,Person2,378,!The Stool of Life.  Sleek and Strong For Life,False
5d6ecaaa1587634cee40f8dc,creative,Person4,407,usa made strong sleek stool,False
5d6ecaaa1587634cee40f8dc,creative,Person4,419,stool of life lol love it,False
5d6ecaaa1587634cee40f8dc,creative,Person3,432,Sounds good,False
5d6ecaaa1587634cee40f8dc,creative,Person2,435,!Stool of Life,False
5d6ecaaa1587634cee40f8dc,creative,Person1,451,!Strong Sleek Seat for all butt!,False
5d6ecaaa1587634cee40f8dc,creative,Person4,492,!Stool of Life,False
5d6ecaaa1587634cee40f8dc,creative,Person1,495,!Stool of Life,False
5d6ecaaa1587634cee40f8dc,creative,Person2,496,!Stool of Life,False
5d6ecaaa1587634cee40f8dc,creative,Person3,502,I like that,False
5d6ecaaa1587634cee40f8dc,creative,Person2,525,!Stool of Life,False
5d6ecaaa1587634cee40f8dc,creative,Person1,584,Nice job Byeeee,False
5d6ecaaa1587634cee40f8dc,creative,Person2,586,goodbye,False
5d6ecaaa1587634cee40f8dc,creative,Person4,592,great job!,False
5d6ecaaa1587634cee40f8dd,creative,Person1,35,Hello.,False
5d6ecaaa1587634cee40f8dd,creative,Person2,50,hey all checking the link now,False
5d6ecaaa1587634cee40f8dd,creative,Person3,60,Hey peeps!,False
5d6ecaaa1587634cee40f8dd,creative,Person1,67,hey Person117 and Person118 ,False
5d6ecaaa1587634cee40f8dd,creative,Person4,74,"We should focus on how smart + environmentally friendly seaweed tea is, I think. Sounds gross though haha",False
5d6ecaaa1587634cee40f8dd,creative,Person1,96,so it looks like it reduces stress and is environmentally concious,False
5d6ecaaa1587634cee40f8dd,creative,Person3,117,It's organic which is a good selling point,False
5d6ecaaa1587634cee40f8dd,creative,Person2,120,as well as organic always helps ,False
5d6ecaaa1587634cee40f8dd,creative,Person2,124,lol ,False
5d6ecaaa1587634cee40f8dd,creative,Person4,141,"We can play on the ""Tis"" word maybe",False
5d6ecaaa1587634cee40f8dd,creative,Person1,153,Person119 not a bad idea,False
5d6ecaaa1587634cee40f8dd,creative,Person1,173,"I'm also thinking of a repeated phrase to emphasize it's better for you, better for the planet.",False
5d6ecaaa1587634cee40f8dd,creative,Person4,217,"The-tis, tis better to have tea from the sea, ....nah",False
5d6ecaaa1587634cee40f8dd,creative,Person3,234,"Tis a tasty organic seaweed tea that's not only good for the planet, but good for you",False
5d6ecaaa1587634cee40f8dd,creative,Person4,295,"Healthy body, healthy earth. The-tis. ",False
5d6ecaaa1587634cee40f8dd,creative,Person3,343,I like that one Person118 ,False
5d6ecaaa1587634cee40f8dd,creative,Person3,351,Simple and effective,False
5d6ecaaa1587634cee40f8dd,creative,Person4,359,"Harvest your healthy, ",False
5d6ecaaa1587634cee40f8dd,creative,Person4,368,I'm just brainstorming ,False
5d6ecaaa1587634cee40f8dd,creative,Person4,403,"I'm still stuck on how gross it sounds, but that doesn't make good marketing.",False
5d6ecaaa1587634cee40f8dd,creative,Person3,406,I'm trying to think of a way to incorporate seaweed,False
5d6ecaaa1587634cee40f8dd,creative,Person4,418,rhymes with tea,False
5d6ecaaa1587634cee40f8dd,creative,Person2,429,Tis a tasty tea blended with organic seaweed I think sounds a lil better,False
5d6ecaaa1587634cee40f8dd,creative,Person4,437,I like that one.,False
5d6ecaaa1587634cee40f8dd,creative,Person3,474,I like that as well,False
5d6ecaaa1587634cee40f8dd,creative,Person4,519,"Tis a tasty tea blended with organic seaweed. Healthy body, wholesome earth.",False
5d6ecaaa1587634cee40f8dd,creative,Person1,550,I like that Person119 ,False
5d6ecaaa1587634cee40f8dd,creative,Person2,559,but its too long,False
5d6ecaaa1587634cee40f8dd,creative,Person2,566,30 characters,False
5d6ecaaa1587634cee40f8dd,creative,Person1,574,yeah it has to be 30 characters,False
5d6ecaaa1587634cee40f8dd,creative,Person1,590,"tasty tea, Healthy body, wholesome earth.",False
5d6ecaaa1587634cee40f8dd,creative,Person3,592,"Tis a tasty organic seaweed tea. Healthy body, wholesome earth.",False
5d6ecaaa1587634cee40f8dd,creative,Person2,594,Tis a tasty seaweed tea blend,False
5d6ecaaa1587634cee40f8de,creative,Person1,34,Hey all,False
5d6ecaaa1587634cee40f8de,creative,Person2,59,hey all,False
5d6ecaaa1587634cee40f8de,creative,Person3,63,hi everyone,False
5d6ecaaa1587634cee40f8de,creative,Person4,69,hey,False
5d6ecaaa1587634cee40f8de,creative,Person3,70,I like this product,False
5d6ecaaa1587634cee40f8de,creative,Person2,81,how about ,False
5d6ecaaa1587634cee40f8de,creative,Person2,84,It's your right to ride at night,False
5d6ecaaa1587634cee40f8de,creative,Person2,92,26 chars without counting spaces,False
5d6ecaaa1587634cee40f8de,creative,Person1,113,360° Night Vision,False
5d6ecaaa1587634cee40f8de,creative,Person3,141,"Its not night vision though, its night visability.",False
5d6ecaaa1587634cee40f8de,creative,Person1,155,FLECTR 360: Light Up The Night,False
5d6ecaaa1587634cee40f8de,creative,Person3,159,Nice,False
5d6ecaaa1587634cee40f8de,creative,Person4,174,thats legit,False
5d6ecaaa1587634cee40f8de,creative,Person1,191,Cool! ,False
5d6ecaaa1587634cee40f8de,creative,Person4,225,I think thats our winner ,False
5d6ecaaa1587634cee40f8de,creative,Person2,232,"I think it sounds like other slogans, but I'll go with it. I have to admit I like mine better, but I'm more interested in the bonus",False
5d6ecaaa1587634cee40f8de,creative,Person4,260,its all about the $! ,False
5d6ecaaa1587634cee40f8de,creative,Person3,272,I'm on board with  FLECTR 360: Light Up The Night,False
5d6ecaaa1587634cee40f8de,creative,Person2,280,!FLECTR 360: Light Up The Night,False
5d6ecaaa1587634cee40f8de,creative,Person4,286,!FLECTR 360: Light Up The Night,False
5d6ecaaa1587634cee40f8de,creative,Person1,295, !FLECTR 360: Light Up The Night,False
5d6ecaaa1587634cee40f8de,creative,Person3,313,! FLECTR 360: Light Up The Night,False
5d6ecaaa1587634cee40f8de,creative,Person1,544, !FLECTR 360: Light Up The Night,False
5d6ecaaa1587634cee40f8de,creative,Person2,573,the bonus for this HIT better be YUGE,False
5d6ecaaa1587634cee40f8de,creative,Person2,578,bye,False
5d6ecaaa1587634cee40f8de,creative,Person4,579,lol,False
5d6ecaaa1587634cee40f8de,creative,Person3,580,no kidding,False
5d6ecaaa1587634cee40f8de,creative,Person3,583,bye,False
5d6ecaaa1587634cee40f8de,creative,Person1,589,Later,False
5d6ecaaa1587634cee40f8df,creative,Person1,14,hello friends,True
5d6ecaaa1587634cee40f8df,creative,Person2,32,hi ,True
5d6ecaaa1587634cee40f8df,creative,Person1,44,this clock is very trendy,True
5d6ecaaa1587634cee40f8df,creative,Person3,71,Hello,True
5d6ecaaa1587634cee40f8df,creative,Person4,86,hi,True
5d6ecaaa1587634cee40f8df,creative,Person1,102,what words would you guys use to describe this clock,True
5d6ecaaa1587634cee40f8df,creative,Person2,111,modern,True
5d6ecaaa1587634cee40f8df,creative,Person1,117,simple,True
5d6ecaaa1587634cee40f8df,creative,Person2,123,"clean, sleek",True
5d6ecaaa1587634cee40f8df,creative,Person3,132,"Here is my suggestion, Trendy, Unique and Modern",True
5d6ecaaa1587634cee40f8df,creative,Person4,132,bold,True
5d6ecaaa1587634cee40f8df,creative,Person1,147,cool how you can change LED colors,True
5d6ecaaa1587634cee40f8df,creative,Person3,151,"Trendy, Unique and Modern",True
5d6ecaaa1587634cee40f8df,creative,Person4,180,When you try to read the first line it says intrinsicalf. its confusing to me,True
5d6ecaaa1587634cee40f8df,creative,Person1,205,you must only read the lit-up letters my friend,True
5d6ecaaa1587634cee40f8df,creative,Person4,211,"they are calling it letter based clock, how about LBC/LED",True
5d6ecaaa1587634cee40f8df,creative,Person1,244,it's a nice idea but in 30 characters might be hrad to explain,True
5d6ecaaa1587634cee40f8df,creative,Person3,248,"or lets try, Dynamic, trendy and Readable watch",True
5d6ecaaa1587634cee40f8df,creative,Person1,249,lets start writing some slogans,True
5d6ecaaa1587634cee40f8df,creative,Person3,270,"Trendy, Dynamic and Modern",True
5d6ecaaa1587634cee40f8df,creative,Person3,280,what do you say,True
5d6ecaaa1587634cee40f8df,creative,Person4,315,Dynamic time,True
5d6ecaaa1587634cee40f8df,creative,Person1,323,"simple, bright, beautiful time",True
5d6ecaaa1587634cee40f8df,creative,Person2,343,time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person4,348,Bright time,True
5d6ecaaa1587634cee40f8df,creative,Person1,358,nice ideas ,True
5d6ecaaa1587634cee40f8df,creative,Person4,359,time for a change i like that,True
5d6ecaaa1587634cee40f8df,creative,Person1,365,me too,True
5d6ecaaa1587634cee40f8df,creative,Person1,372,lets go with it,True
5d6ecaaa1587634cee40f8df,creative,Person4,374,ok,True
5d6ecaaa1587634cee40f8df,creative,Person3,380,Okay,True
5d6ecaaa1587634cee40f8df,creative,Person1,382,Person120 one the loose!!!! good job,True
5d6ecaaa1587634cee40f8df,creative,Person1,390,on* the loose,True
5d6ecaaa1587634cee40f8df,creative,Person1,404,The whole team is on it today,True
5d6ecaaa1587634cee40f8df,creative,Person3,406,Time for a Change,True
5d6ecaaa1587634cee40f8df,creative,Person1,417,Person120 on the loose. Person121 in the truck. Person122 up in here,True
5d6ecaaa1587634cee40f8df,creative,Person1,427,!Time for a change. ,True
5d6ecaaa1587634cee40f8df,creative,Person4,435,!Time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person2,447,!Time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person3,447,!Time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person1,491,!Time for a change. ,True
5d6ecaaa1587634cee40f8df,creative,Person4,498,!Time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person3,507,!Time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person4,524,!Time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person3,540,!Time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person2,544,!Time for a change.,True
5d6ecaaa1587634cee40f8df,creative,Person4,551,!Time for a change,True
5d6ecaaa1587634cee40f8df,creative,Person3,585,Goodbye,True
5d6ecaaa1587634cee40f8df,creative,Person1,585,Goodbye team I am proud of you. Thanks to us he will sell a million of these danged clocks. ,True
5d6ecaaa1587634cee40f8e0,creative,Person1,22,hello,False
5d6ecaaa1587634cee40f8e0,creative,Person2,35,hi all,False
5d6ecaaa1587634cee40f8e0,creative,Person3,47,hi,False
5d6ecaaa1587634cee40f8e0,creative,Person4,51,hello,False
5d6ecaaa1587634cee40f8e0,creative,Person1,65,nice chair,False
5d6ecaaa1587634cee40f8e0,creative,Person3,77,it's a great idea,False
5d6ecaaa1587634cee40f8e0,creative,Person1,96,Take a seat with Ollie,False
5d6ecaaa1587634cee40f8e0,creative,Person3,148,Space Saving. Modern. Rest,False
5d6ecaaa1587634cee40f8e0,creative,Person4,177,Design Beyond Imagination,False
5d6ecaaa1587634cee40f8e0,creative,Person2,178,still tinking,False
5d6ecaaa1587634cee40f8e0,creative,Person1,221,A seat when you need one,False
5d6ecaaa1587634cee40f8e0,creative,Person2,226,"A charming, flexible folding chair",False
5d6ecaaa1587634cee40f8e0,creative,Person1,265,all good,False
5d6ecaaa1587634cee40f8e0,creative,Person4,289,Designed for Life,False
5d6ecaaa1587634cee40f8e0,creative,Person3,295,Person123 is a good one,False
5d6ecaaa1587634cee40f8e0,creative,Person2,324,Maybe. It's mean to be a folding chair without looking as ugly.,False
5d6ecaaa1587634cee40f8e0,creative,Person2,341,charming is intentionally kind of vague,False
5d6ecaaa1587634cee40f8e0,creative,Person1,411,so which one do you guys like the most?,False
5d6ecaaa1587634cee40f8e0,creative,Person2,462,I would promote mine is being somewhat specific about the clostest kind of furnitue its mean tto replace,False
5d6ecaaa1587634cee40f8e0,creative,Person1,478,okay i like it,False
5d6ecaaa1587634cee40f8e0,creative,Person2,479,Without being too vague,False
5d6ecaaa1587634cee40f8e0,creative,Person3,483,I agree ,False
5d6ecaaa1587634cee40f8e0,creative,Person2,503,"!A charming, flexible folding chair",False
5d6ecaaa1587634cee40f8e0,creative,Person1,516,"!A charming, flexible folding chair",False
5d6ecaaa1587634cee40f8e0,creative,Person4,542,"!A charming, flexible folding chair",False
5d6ecaaa1587634cee40f8e0,creative,Person1,581,bye everybody,False
5d6ecaaa1587634cee40f8e0,creative,Person4,590,bye,False
5d6ecaaa1587634cee40f8e0,creative,Person2,598,goodbye,False
5d6ecaaa1587634cee40f8e1,creative,Person1,94,hello everyone!,True
5d6ecaaa1587634cee40f8e1,creative,Person2,105,hi there,True
5d6ecaaa1587634cee40f8e1,creative,Person3,109,Hello,True
5d6ecaaa1587634cee40f8e1,creative,Person4,128,hey whatre your thoughts on the ad?,True
5d6ecaaa1587634cee40f8e1,creative,Person1,163,FLECTR 360 OMNI: See and be seen in every direction.,True
5d6ecaaa1587634cee40f8e1,creative,Person3,205,Night Cycle: 360 visibility!,True
5d6ecaaa1587634cee40f8e1,creative,Person2,205,The FLECTR 360 OMNI is a sleek design which features Custom reflective film technology that repel dirt.,True
5d6ecaaa1587634cee40f8e1,creative,Person1,221,30 characters max :),True
