conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,skill_diversity,cogStyleDiversity,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
449,R9xCfETGhFjugzoGE,qH6v9iHfuRvzkL5Ws,5,3,Moderate,LH,31.33333333333333,831.6666666666665,603.3333333333334,1.0,ep99ryK3X6gDtRjHd,a 105 b 106 maybe,89.58333333333334,602,7.733333333333332,11.58405172413793,a 105 b 106 maybe,3,5,17,1,-0.05479173810927971,-0.4490038581094152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0,0,1.0,0.0,0,0.0,1,0.0,0.0,0.248,easy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,R9xCfETGhFjugzoGE,qH6v9iHfuRvzkL5Ws,5,3,Moderate,LH,31.33333333333333,831.6666666666665,603.3333333333334,1.0,aQPTpg6sTptSYKRbs,ooh 602 yes,89.58333333333334,602,7.733333333333332,11.58405172413793,ooh 602 yes,4,3,11,1,-0.4159268777390173,-0.7923597496048503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,RgWyqXcnpLEqL3T7S,Ny2iGzfMtbbFe5WSW,2,4,High,MH,31.0,937.0,474.0,2.0,LhQsrtc8vEasGDaby,find best rooms move c or e one left good job,92.42199108469542,622,2.8,33.00785395881979,find best rooms move c or e one left good job,1,11,45,1,1.028613680779933,1.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.30000000000000004,0.5666666666666667,0.5456,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451,RgWyqXcnpLEqL3T7S,ReSA8LeLnqYoRkXPJ,3,1,Very low,MH,31.0,937.0,474.0,2.0,LhQsrtc8vEasGDaby,satisfied,79.11764705882352,269,0.9333333333333332,84.76890756302521,satisfied,1,1,9,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.5,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
452,RgWyqXcnpLEqL3T7S,fMYSuoXJrHjf9SFz2,1,3,Moderate,MH,31.0,937.0,474.0,2.0,LhQsrtc8vEasGDaby,need to move a or g i think we got them all,81.54761904761905,548,1.8166666666666669,44.88859764089122,need to move a or g i think we got them all,1,12,43,1,0.8480461109650642,,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.03,0.0,0.01,0.0,0.0,0.049999999999999996,0.01,0.01,0.0,0.0,0.01,0.02,0.07,0.0,0,0,1.0,0.16666666666666666,0,0.0,0,0.0,0.0,0.5952,easy,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
453,RgWyqXcnpLEqL3T7S,gidCG44PY3BHWgiuQ,5,2,Low,MH,31.0,937.0,474.0,2.0,LhQsrtc8vEasGDaby,a 104 good,97.95918367346935,432,1.2,81.63265306122447,a 104 good?,1,3,10,1,-0.4159268777390173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.010000000000000002,0.0,1,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454,RgWyqXcnpLEqL3T7S,t248kvvFTvJudTHHJ,4,5,Very high,MH,31.0,937.0,474.0,2.0,LhQsrtc8vEasGDaby,highest for a lots of them this time do we have them in the best rooms,83.93574297188755,836,6.516666666666668,12.880165161926474,highest for a lots of them this time do we have them in the best rooms?,1,16,70,1,1.7508839600394082,1.6924558427507101,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.039999999999999994,0.0,0.0,0.0,0.03,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.019999999999999997,0.0,0.019999999999999997,0.019999999999999997,0.03,0.009999999999999998,0.0,0.0,0.019999999999999997,0.009999999999999998,0.10999999999999999,0.0,1,0,0.9375,0.0625,0,0.0,0,0.3,1.0,0.7936,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
455,RooFdQzyAyBAqXEjS,LLENKLZsXgLK9J24f,4,4,High,ML,21.66666666666667,881.3333333333335,826.6666666666665,2.0,NULL_SPEAKER,nan,84.84398216939078,571,4.116666666666666,20.60987421118805,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,RooFdQzyAyBAqXEjS,gumqQ83uptMXDrx99,2,3,Moderate,ML,21.66666666666667,881.3333333333335,826.6666666666665,2.0,NULL_SPEAKER,nan,80.95238095238095,544,2.85,28.40434419381788,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,RooFdQzyAyBAqXEjS,nTvM7hF5ZSqDEzhXL,1,1,Very low,ML,21.66666666666667,881.3333333333335,826.6666666666665,2.0,NULL_SPEAKER,nan,86.47058823529413,294,1.3833333333333333,62.50885896527286,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,RooFdQzyAyBAqXEjS,w8NzHzFABz4wnkTnn,5,5,Very high,ML,21.66666666666667,881.3333333333335,826.6666666666665,2.0,d4WPHSvyv9kSTpc6Y,game over plz satisfy all,74.49799196787149,742,3.866666666666666,19.26672206065642,game over plz satisfy all,1,5,25,1,-0.05479173810927971,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.4,-0.4,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459,RooFdQzyAyBAqXEjS,yfxymxfFZvXkxaSY8,3,2,Low,ML,21.66666666666667,881.3333333333335,826.6666666666665,2.0,d4WPHSvyv9kSTpc6Y,blue plz satisfy,95.01133786848072,419,3.2666666666666666,29.08510342912676,blue plz satisfy,1,3,16,1,-0.4159268777390173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.1,0.0,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460,SJu9iRsoMzzDpkqoi,J3XyQ2FWYfmauZJFx,2,5,Very high,HH,33.666666666666664,1074.0,70.0,1.0,fBWujTupmMcdPQSXu,holy crap,81.32530120481928,810,7.55,10.771563073486,holy crap,1,2,9,1,-0.596494447553886,,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.8,-0.8,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
461,SJu9iRsoMzzDpkqoi,MNBYh7BkZN83vDu3r,1,1,Very low,HH,33.666666666666664,1074.0,70.0,1.0,NULL_SPEAKER,nan,100.0,340,1.2333333333333334,81.08108108108108,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,SJu9iRsoMzzDpkqoi,rqaMQ4xxtBsPwYRkC,3,4,High,HH,33.666666666666664,1074.0,70.0,1.0,NULL_SPEAKER,nan,98.51411589895989,663,1.8666666666666667,52.77541923158565,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,SJu9iRsoMzzDpkqoi,ru6N3K3yBMdgbjmyd,5,2,Low,HH,33.666666666666664,1074.0,70.0,1.0,NULL_SPEAKER,nan,98.63945578231292,435,1.1833333333333331,83.35728657660245,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,SJu9iRsoMzzDpkqoi,wHtaqnEvQ5tvX9QMg,4,3,Moderate,HH,33.666666666666664,1074.0,70.0,1.0,NULL_SPEAKER,nan,87.5,588,2.1166666666666667,41.33858267716536,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,SPoFgqpnPgRNc3dGo,8g2WsZT2LP6Mj3wwv,1,5,Very high,HH,32.333333333333336,1069.3333333333333,53.33333333333325,3.0,NULL_SPEAKER,nan,97.79116465863451,974,3.433333333333333,28.48286349280617,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,SPoFgqpnPgRNc3dGo,GEAYGX9NwBss54qLe,2,3,Moderate,HH,32.333333333333336,1069.3333333333333,53.33333333333325,3.0,NULL_SPEAKER,nan,87.5,588,4.883333333333334,17.918088737201366,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,SPoFgqpnPgRNc3dGo,apRxpAMhRj48DLB9z,3,2,Low,HH,32.333333333333336,1069.3333333333333,53.33333333333325,3.0,NULL_SPEAKER,nan,98.63945578231292,435,1.6333333333333333,60.39150354019159,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,SPoFgqpnPgRNc3dGo,fgtcWWLFZnNwZE7F2,5,1,Very low,HH,32.333333333333336,1069.3333333333333,53.33333333333325,3.0,NULL_SPEAKER,nan,98.52941176470588,335,1.35,72.98474945533769,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,SPoFgqpnPgRNc3dGo,py9PaLG3R7bMfJXAy,4,4,High,HH,32.333333333333336,1069.3333333333333,53.33333333333325,3.0,NULL_SPEAKER,nan,94.9479940564636,639,3.1333333333333333,30.30255129461604,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,Sy6xRCepnkZ5GL4uQ,5G4SKdKq4yvorNHA3,1,5,Very high,ML,27.0,752.6666666666665,867.3333333333335,3.0,X439TyBeFnYXt7hJN,so should we have different people start from the top and others start from the bottom,90.96385542168672,906,3.8,23.93785668991757,so should we have different people start from the top and others start from the bottom?,1,16,86,1,1.7508839600394082,1.5563387169023026,0.01,0.0,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.0,0.04,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.02,0.02,0.03,0.02,0.01,0.0,0.0,0.01,0.01,0.09,0.0,1,0,0.8125,0.0625,0,0.0,0,0.55,0.25,0.7936,easy,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
470,Sy6xRCepnkZ5GL4uQ,5G4SKdKq4yvorNHA3,1,5,Very high,ML,27.0,752.6666666666665,867.3333333333335,3.0,wxJ9dhmkQtEow2Kn2,we could,90.96385542168672,906,3.8,23.93785668991757,we could,2,2,8,1,-0.596494447553886,-0.911027541601348,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,0.0992,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471,Sy6xRCepnkZ5GL4uQ,LZfnPHmubqh8z8rso,4,3,Moderate,ML,27.0,752.6666666666665,867.3333333333335,3.0,NULL_SPEAKER,nan,70.68452380952381,475,1.0666666666666669,66.26674107142857,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Sy6xRCepnkZ5GL4uQ,XRAAugMMz6fD7uac4,2,2,Low,ML,27.0,752.6666666666665,867.3333333333335,3.0,NULL_SPEAKER,nan,89.56916099773242,395,0.6333333333333333,141.4249910490512,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Sy6xRCepnkZ5GL4uQ,Zjdi2x7qEwYbafBEG,5,4,High,ML,27.0,752.6666666666665,867.3333333333335,3.0,NULL_SPEAKER,nan,75.63150074294205,509,1.4,54.0225005306729,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Sy6xRCepnkZ5GL4uQ,qxzJ8vgwzWCPRxhRc,3,1,Very low,ML,27.0,752.6666666666665,867.3333333333335,3.0,NULL_SPEAKER,nan,76.47058823529412,260,0.4666666666666667,163.86554621848742,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,TEzv8pJbpqQhEGxrG,QP9pvDQZeLwsPRBqY,5,1,Very low,LL,23.66666666666667,989.0,62.0,3.0,NULL_SPEAKER,nan,85.88235294117645,292,1.4166666666666667,60.622837370242216,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,TEzv8pJbpqQhEGxrG,T5Ld7dnLHPQMxszwQ,2,2,Low,LL,23.66666666666667,989.0,62.0,3.0,NULL_SPEAKER,nan,94.33106575963718,416,0.6833333333333333,138.04546208727393,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
